ip.len,udp.length,dns.flags.recdesired,dns.flags.recavail,dns.flags.checkdisable,dns.count.answers,dns.count.auth_rr,dns.qry.name,dns.qry.type,target
832.0,812.0,0.0,0.0,0.0,0.0,6.0,98899740.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
285.0,265.0,1.0,0.0,0.0,0.0,13.0,70575140.0,1.0,1.0
274.0,254.0,0.0,0.0,0.0,2.0,0.0,89994050.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
348.0,328.0,0.0,0.0,0.0,0.0,4.0,88258536.0,12.0,0.0
352.0,332.0,0.0,0.0,0.0,0.0,4.0,95394310.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
264.0,244.0,1.0,0.0,0.0,1.0,4.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
255.0,235.0,0.0,0.0,1.0,2.0,0.0,90315080.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
347.0,327.0,0.0,0.0,1.0,0.0,4.0,65959600.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
407.0,387.0,0.0,0.0,1.0,0.0,5.0,84996820.0,12.0,0.0
1492.0,4093.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
74.0,54.0,1.0,0.0,0.0,0.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
699.0,679.0,0.0,0.0,1.0,0.0,7.0,52796372.0,1.0,0.0
371.0,351.0,0.0,0.0,0.0,0.0,5.0,6992669.0,12.0,0.0
1500.0,4103.0,1.0,0.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
508.0,488.0,0.0,0.0,1.0,0.0,4.0,77044250.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
527.0,507.0,1.0,1.0,0.0,29.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
262.0,242.0,0.0,0.0,1.0,2.0,0.0,89994050.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
664.0,644.0,0.0,0.0,1.0,0.0,7.0,59193490.0,1.0,0.0
354.0,334.0,0.0,0.0,0.0,0.0,4.0,87617360.0,12.0,0.0
614.0,594.0,0.0,0.0,1.0,0.0,6.0,27714738.0,1.0,0.0
613.0,593.0,0.0,0.0,0.0,0.0,6.0,3705075.0,1.0,0.0
1492.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
411.0,391.0,0.0,0.0,1.0,0.0,4.0,15530718.0,1.0,0.0
361.0,341.0,0.0,0.0,0.0,0.0,4.0,56918720.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
815.0,795.0,0.0,0.0,0.0,0.0,6.0,87632950.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
614.0,594.0,0.0,0.0,1.0,0.0,6.0,27714738.0,1.0,0.0
65.0,45.0,0.0,0.0,1.0,0.0,0.0,87003350.0,28.0,0.0
1492.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
771.0,751.0,0.0,0.0,0.0,0.0,6.0,47406684.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
285.0,265.0,1.0,0.0,0.0,0.0,13.0,70575140.0,1.0,1.0
586.0,566.0,0.0,0.0,1.0,0.0,4.0,59346656.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
610.0,590.0,0.0,0.0,1.0,0.0,7.0,51841148.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
299.0,279.0,0.0,0.0,1.0,2.0,0.0,1116142.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
374.0,354.0,0.0,0.0,0.0,0.0,5.0,69965280.0,12.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
353.0,333.0,0.0,0.0,0.0,0.0,4.0,20735052.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
669.0,649.0,0.0,0.0,1.0,0.0,9.0,93714530.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
802.0,782.0,0.0,0.0,0.0,0.0,6.0,38967772.0,12.0,0.0
602.0,582.0,0.0,0.0,0.0,0.0,6.0,57046280.0,1.0,0.0
519.0,499.0,0.0,0.0,0.0,0.0,5.0,48264480.0,12.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
370.0,350.0,0.0,0.0,0.0,0.0,5.0,99588940.0,12.0,0.0
709.0,689.0,0.0,0.0,1.0,0.0,8.0,18523138.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
80.0,60.0,0.0,0.0,1.0,0.0,0.0,76932750.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
65.0,45.0,0.0,0.0,1.0,0.0,0.0,28409792.0,1.0,0.0
828.0,808.0,0.0,0.0,0.0,0.0,6.0,6504286.0,12.0,0.0
347.0,327.0,0.0,0.0,0.0,0.0,4.0,94014130.0,12.0,0.0
1492.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
498.0,478.0,0.0,0.0,0.0,0.0,4.0,44162704.0,12.0,0.0
359.0,339.0,0.0,0.0,0.0,0.0,4.0,12391205.0,12.0,0.0
74.0,54.0,1.0,0.0,0.0,0.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
799.0,779.0,0.0,0.0,0.0,3.0,0.0,89366104.0,48.0,0.0
718.0,698.0,0.0,0.0,0.0,0.0,7.0,38009304.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
347.0,327.0,0.0,0.0,0.0,0.0,4.0,98852650.0,12.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
607.0,587.0,0.0,0.0,0.0,0.0,6.0,22911972.0,1.0,0.0
524.0,504.0,0.0,0.0,1.0,0.0,7.0,40691330.0,1.0,0.0
636.0,616.0,0.0,0.0,1.0,0.0,6.0,72764640.0,28.0,0.0
270.0,250.0,0.0,0.0,1.0,2.0,0.0,52719696.0,28.0,0.0
400.0,380.0,0.0,0.0,0.0,0.0,5.0,17534128.0,12.0,0.0
828.0,808.0,0.0,0.0,0.0,0.0,6.0,35619536.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
259.0,239.0,0.0,0.0,1.0,2.0,0.0,49048370.0,1.0,0.0
347.0,327.0,0.0,0.0,0.0,0.0,4.0,13390816.0,12.0,0.0
497.0,477.0,0.0,0.0,0.0,0.0,5.0,1179477.0,12.0,0.0
1500.0,4092.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
689.0,669.0,0.0,0.0,0.0,0.0,7.0,88593400.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
528.0,508.0,0.0,0.0,0.0,0.0,6.0,91664480.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
617.0,597.0,0.0,0.0,0.0,0.0,6.0,17524698.0,5.0,0.0
604.0,584.0,0.0,0.0,0.0,0.0,6.0,59674190.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
363.0,343.0,0.0,0.0,0.0,0.0,4.0,76870730.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
298.0,278.0,1.0,0.0,0.0,0.0,13.0,70575140.0,1.0,1.0
610.0,590.0,0.0,0.0,0.0,0.0,6.0,68845460.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
620.0,600.0,0.0,0.0,1.0,0.0,6.0,13915841.0,1.0,0.0
604.0,584.0,0.0,0.0,1.0,0.0,6.0,13414894.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1492.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
667.0,647.0,0.0,0.0,0.0,0.0,8.0,77903980.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
607.0,587.0,0.0,0.0,0.0,0.0,6.0,70548270.0,5.0,0.0
752.0,732.0,0.0,0.0,1.0,0.0,9.0,57187964.0,28.0,0.0
830.0,810.0,0.0,0.0,0.0,0.0,6.0,75480230.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
641.0,621.0,0.0,0.0,1.0,0.0,6.0,15235843.0,1.0,0.0
255.0,235.0,0.0,0.0,1.0,2.0,0.0,6070186.0,28.0,0.0
352.0,332.0,0.0,0.0,0.0,0.0,4.0,24991768.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
377.0,357.0,0.0,0.0,0.0,0.0,4.0,59583836.0,12.0,0.0
738.0,718.0,0.0,0.0,1.0,0.0,8.0,53578468.0,1.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
140.0,120.0,0.0,0.0,1.0,0.0,3.0,49331776.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
349.0,329.0,0.0,0.0,0.0,0.0,4.0,36162184.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
670.0,650.0,0.0,0.0,1.0,0.0,8.0,86880400.0,1.0,0.0
74.0,54.0,1.0,1.0,0.0,0.0,0.0,70575140.0,1.0,1.0
854.0,834.0,0.0,0.0,1.0,0.0,6.0,63835960.0,12.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
156.0,136.0,0.0,0.0,0.0,0.0,1.0,80951000.0,12.0,0.0
801.0,781.0,0.0,0.0,1.0,0.0,8.0,49144830.0,1.0,0.0
262.0,242.0,0.0,0.0,1.0,2.0,0.0,89994050.0,1.0,0.0
805.0,785.0,0.0,0.0,1.0,0.0,6.0,90105790.0,12.0,0.0
350.0,330.0,0.0,0.0,0.0,0.0,4.0,32329292.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
375.0,355.0,0.0,0.0,0.0,0.0,5.0,64958800.0,12.0,0.0
613.0,593.0,0.0,0.0,0.0,0.0,6.0,3705075.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
616.0,596.0,0.0,0.0,0.0,0.0,6.0,11150287.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
589.0,569.0,0.0,0.0,0.0,0.0,4.0,41481530.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
820.0,800.0,0.0,0.0,0.0,0.0,6.0,83371970.0,12.0,0.0
378.0,358.0,0.0,0.0,0.0,0.0,4.0,957198.0,12.0,0.0
844.0,824.0,0.0,0.0,1.0,0.0,6.0,14286233.0,12.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
488.0,468.0,0.0,0.0,0.0,0.0,4.0,70786490.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
627.0,607.0,0.0,0.0,1.0,0.0,6.0,29767976.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
346.0,326.0,0.0,0.0,0.0,0.0,4.0,59182470.0,12.0,0.0
725.0,705.0,0.0,0.0,1.0,0.0,7.0,72724010.0,28.0,0.0
623.0,603.0,0.0,0.0,0.0,0.0,6.0,94459460.0,5.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
625.0,605.0,0.0,0.0,0.0,0.0,7.0,74596700.0,28.0,0.0
356.0,336.0,0.0,0.0,1.0,0.0,4.0,30173046.0,12.0,0.0
259.0,239.0,0.0,0.0,1.0,2.0,0.0,49048370.0,1.0,0.0
363.0,343.0,0.0,0.0,0.0,0.0,4.0,42445160.0,12.0,0.0
723.0,703.0,0.0,0.0,1.0,0.0,8.0,12218790.0,1.0,0.0
263.0,243.0,0.0,0.0,1.0,2.0,0.0,34530136.0,1.0,0.0
520.0,500.0,0.0,0.0,1.0,0.0,7.0,99779690.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
629.0,609.0,0.0,0.0,1.0,0.0,6.0,45770930.0,28.0,0.0
74.0,54.0,1.0,1.0,0.0,0.0,0.0,70575140.0,1.0,1.0
608.0,588.0,0.0,0.0,0.0,0.0,6.0,82410310.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
587.0,567.0,0.0,0.0,0.0,0.0,4.0,11709386.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
63.0,43.0,1.0,1.0,0.0,0.0,0.0,70575140.0,1.0,1.0
255.0,235.0,0.0,0.0,1.0,2.0,0.0,14415365.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
501.0,481.0,0.0,0.0,0.0,0.0,4.0,46153664.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
348.0,328.0,0.0,0.0,0.0,0.0,4.0,19114966.0,12.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
726.0,706.0,0.0,0.0,1.0,0.0,7.0,78840696.0,28.0,0.0
850.0,830.0,0.0,0.0,1.0,0.0,6.0,2441218.0,12.0,0.0
584.0,564.0,0.0,0.0,0.0,0.0,4.0,50207348.0,12.0,0.0
664.0,644.0,0.0,0.0,1.0,0.0,7.0,83605384.0,1.0,0.0
610.0,590.0,0.0,0.0,1.0,0.0,7.0,51841148.0,1.0,0.0
560.0,540.0,0.0,0.0,1.0,0.0,4.0,71044930.0,43.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
487.0,467.0,0.0,0.0,0.0,0.0,4.0,53413708.0,12.0,0.0
349.0,329.0,0.0,0.0,1.0,0.0,4.0,84486630.0,12.0,0.0
292.0,272.0,0.0,0.0,1.0,2.0,0.0,62380696.0,1.0,0.0
496.0,476.0,0.0,0.0,0.0,0.0,4.0,1478249.0,12.0,0.0
376.0,356.0,0.0,0.0,1.0,0.0,4.0,71699040.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
629.0,609.0,0.0,0.0,1.0,0.0,6.0,45770930.0,28.0,0.0
74.0,54.0,1.0,0.0,0.0,0.0,0.0,70575140.0,1.0,1.0
524.0,504.0,0.0,0.0,1.0,0.0,7.0,87589030.0,28.0,0.0
620.0,600.0,0.0,0.0,0.0,0.0,6.0,36195824.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
622.0,602.0,0.0,0.0,0.0,0.0,6.0,92011310.0,5.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
350.0,330.0,0.0,0.0,0.0,0.0,4.0,22246732.0,12.0,0.0
350.0,330.0,0.0,0.0,0.0,0.0,4.0,76961730.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
745.0,725.0,1.0,0.0,0.0,0.0,13.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
821.0,801.0,0.0,0.0,1.0,0.0,6.0,3024069.0,12.0,0.0
376.0,356.0,0.0,0.0,0.0,0.0,5.0,52778936.0,12.0,0.0
536.0,516.0,0.0,0.0,0.0,0.0,4.0,65904280.0,43.0,0.0
1492.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
173.0,153.0,0.0,0.0,1.0,0.0,2.0,13479838.0,1.0,0.0
804.0,784.0,0.0,0.0,1.0,0.0,6.0,48264012.0,12.0,0.0
148.0,128.0,0.0,0.0,1.0,0.0,2.0,61729736.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
74.0,54.0,1.0,1.0,0.0,0.0,0.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
510.0,490.0,0.0,0.0,0.0,0.0,7.0,46772690.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
74.0,54.0,1.0,0.0,0.0,0.0,0.0,70575140.0,1.0,1.0
716.0,696.0,0.0,0.0,1.0,0.0,8.0,99232760.0,1.0,0.0
607.0,587.0,0.0,0.0,0.0,0.0,6.0,22911972.0,1.0,0.0
375.0,355.0,0.0,0.0,0.0,0.0,5.0,48665520.0,12.0,0.0
801.0,781.0,0.0,0.0,1.0,0.0,8.0,49144830.0,1.0,0.0
345.0,325.0,0.0,0.0,0.0,0.0,4.0,93254790.0,12.0,0.0
836.0,816.0,0.0,0.0,0.0,0.0,6.0,66993950.0,12.0,0.0
784.0,764.0,0.0,0.0,1.0,0.0,9.0,32345572.0,28.0,0.0
622.0,602.0,0.0,0.0,0.0,0.0,6.0,31552888.0,5.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
524.0,504.0,0.0,0.0,1.0,0.0,7.0,87589030.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
278.0,258.0,0.0,0.0,0.0,2.0,0.0,32150644.0,28.0,0.0
648.0,628.0,0.0,0.0,0.0,0.0,6.0,29385004.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
74.0,54.0,1.0,0.0,0.0,0.0,0.0,70575140.0,1.0,1.0
380.0,360.0,0.0,0.0,0.0,0.0,4.0,63329790.0,12.0,0.0
397.0,377.0,0.0,0.0,1.0,2.0,0.0,10182126.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
396.0,376.0,0.0,0.0,0.0,0.0,5.0,81324720.0,12.0,0.0
1500.0,4092.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
350.0,330.0,0.0,0.0,0.0,0.0,4.0,46431430.0,12.0,0.0
368.0,348.0,0.0,0.0,0.0,0.0,5.0,27173744.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
349.0,329.0,0.0,0.0,0.0,0.0,4.0,89585544.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
377.0,357.0,0.0,0.0,0.0,0.0,5.0,90806300.0,12.0,0.0
74.0,54.0,1.0,1.0,0.0,0.0,0.0,70575140.0,1.0,1.0
356.0,336.0,0.0,0.0,0.0,0.0,4.0,40617684.0,12.0,0.0
689.0,669.0,0.0,0.0,1.0,0.0,8.0,70023820.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
830.0,810.0,0.0,0.0,1.0,0.0,6.0,27703346.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
661.0,641.0,0.0,0.0,1.0,0.0,8.0,70023820.0,28.0,0.0
406.0,386.0,0.0,0.0,1.0,0.0,6.0,44004384.0,12.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
285.0,265.0,1.0,0.0,0.0,0.0,13.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
699.0,679.0,0.0,0.0,1.0,0.0,7.0,36012256.0,28.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
619.0,599.0,0.0,0.0,0.0,0.0,6.0,30042232.0,5.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
398.0,378.0,0.0,0.0,1.0,0.0,5.0,40654920.0,12.0,0.0
796.0,776.0,0.0,0.0,0.0,0.0,6.0,92863030.0,12.0,0.0
255.0,235.0,0.0,0.0,1.0,2.0,0.0,16126520.0,28.0,0.0
1500.0,4086.0,1.0,1.0,0.0,252.0,0.0,70575140.0,1.0,1.0
698.0,678.0,0.0,0.0,0.0,0.0,7.0,76078616.0,1.0,0.0
1500.0,4103.0,1.0,1.0,0.0,252.0,1.0,70575140.0,1.0,1.0
835.0,815.0,0.0,0.0,1.0,0.0,6.0,77766460.0,12.0,0.0
319.0,299.0,0.0,0.0,1.0,0.0,8.0,74198856.0,28.0,0.0
